StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	X
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264926	03:10.4		588		Fixation	416	532	870	15899	532	877	530	860	531	868	3.66	3.48	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264942	03:10.4		588		Fixation	416	532	870	15900	538	897	519	879	528	888	3.61	3.46	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264959	03:10.4		588		Fixation	416	532	870	15901			533	889	533	889		3.55	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264976	03:10.5		588		Fixation	416	532	870	15902									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264992	03:10.5				Unclassified	316			15903									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265009	03:10.5				Unclassified	316			15904									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265026	03:10.5				Unclassified	316			15905									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265042	03:10.5				Unclassified	316			15906									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265059	03:10.5				Unclassified	316			15907									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265076	03:10.6				Unclassified	316			15908									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265092	03:10.6				Unclassified	316			15909									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265109	03:10.6				Unclassified	316			15910									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265125	03:10.6				Unclassified	316			15911									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265142	03:10.6				Unclassified	316			15912									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265159	03:10.6				Unclassified	316			15913									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265175	03:10.7				Unclassified	316			15914									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265192	03:10.7				Unclassified	316			15915									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265209	03:10.7				Unclassified	316			15916									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265225	03:10.7				Unclassified	316			15917									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265242	03:10.7				Unclassified	316			15918									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265259	03:10.7				Unclassified	316			15919									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265275	03:10.8				Unclassified	316			15920									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265292	03:10.8				Unclassified	316			15921	1097	394	1083	400	1090	397	3.91	3.64	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265309	03:10.8		589		Fixation	100	1088	402	15922	1090	407	1084	408	1087	407	3.92	3.64	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265325	03:10.8		589		Fixation	100	1088	402	15923	1091	407	1087	399	1089	403	3.89	3.64	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265342	03:10.8		589		Fixation	100	1088	402	15924	1093	399	1081	408	1087	403	3.91	3.64	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265359	03:10.8		589		Fixation	100	1088	402	15925	1083	389	1092	410	1087	399	3.9	3.66	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265375	03:10.9		589		Fixation	100	1088	402	15926	1100	397	1080	408	1090	402	3.9	3.66	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265392	03:10.9		589		Fixation	100	1088	402	15927									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265409	03:10.9				Unclassified	1082			15928									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265425	03:10.9				Unclassified	1082			15929									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265442	03:10.9				Unclassified	1082			15930									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265459	03:10.9				Unclassified	1082			15931									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265475	03:11.0				Unclassified	1082			15932									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265492	03:11.0				Unclassified	1082			15933									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265509	03:11.0				Unclassified	1082			15934									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265525	03:11.0				Unclassified	1082			15935									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265542	03:11.0				Unclassified	1082			15936									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265559	03:11.0				Unclassified	1082			15937									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265575	03:11.1				Unclassified	1082			15938									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265592	03:11.1				Unclassified	1082			15939									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265608	03:11.1				Unclassified	1082			15940									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265625	03:11.1				Unclassified	1082			15941									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265642	03:11.1				Unclassified	1082			15942									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265658	03:11.1				Unclassified	1082			15943									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265675	03:11.2				Unclassified	1082			15944									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265692	03:11.2				Unclassified	1082			15945									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265708	03:11.2				Unclassified	1082			15946									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265725	03:11.2				Unclassified	1082			15947									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265742	03:11.2				Unclassified	1082			15948									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265758	03:11.2				Unclassified	1082			15949									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265775	03:11.3				Unclassified	1082			15950									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265792	03:11.3				Unclassified	1082			15951									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265808	03:11.3				Unclassified	1082			15952									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265825	03:11.3				Unclassified	1082			15953									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265842	03:11.3				Unclassified	1082			15954									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265858	03:11.3				Unclassified	1082			15955									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265875	03:11.4				Unclassified	1082			15956									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265892	03:11.4				Unclassified	1082			15957									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265908	03:11.4				Unclassified	1082			15958									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265925	03:11.4				Unclassified	1082			15959									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265942	03:11.4				Unclassified	1082			15960									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265958	03:11.4				Unclassified	1082			15961									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265975	03:11.5				Unclassified	1082			15962									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	265991	03:11.5				Unclassified	1082			15963									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266008	03:11.5				Unclassified	1082			15964									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266025	03:11.5				Unclassified	1082			15965									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266041	03:11.5				Unclassified	1082			15966									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266058	03:11.5				Unclassified	1082			15967									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266075	03:11.6				Unclassified	1082			15968									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266091	03:11.6				Unclassified	1082			15969									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266108	03:11.6				Unclassified	1082			15970									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266125	03:11.6				Unclassified	1082			15971									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266141	03:11.6				Unclassified	1082			15972									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266158	03:11.6				Unclassified	1082			15973									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266175	03:11.7				Unclassified	1082			15974									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266191	03:11.7				Unclassified	1082			15975									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266208	03:11.7				Unclassified	1082			15976									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266225	03:11.7				Unclassified	1082			15977									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266241	03:11.7				Unclassified	1082			15978									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266258	03:11.7				Unclassified	1082			15979									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266275	03:11.8				Unclassified	1082			15980									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266291	03:11.8				Unclassified	1082			15981									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266308	03:11.8				Unclassified	1082			15982									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266325	03:11.8				Unclassified	1082			15983									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266341	03:11.8				Unclassified	1082			15984									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266358	03:11.8				Unclassified	1082			15985									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266374	03:11.9				Unclassified	1082			15986									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266391	03:11.9				Unclassified	1082			15987									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266408	03:11.9				Unclassified	1082			15988									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266424	03:11.9				Unclassified	1082			15989									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266441	03:11.9				Unclassified	1082			15990									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266458	03:11.9				Unclassified	1082			15991									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266474	03:12.0				Unclassified	1082			15992	629	775	649	758	639	766	3.85	3.7	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266491	03:12.0		590		Fixation	183	642	770	15993	644	778	652	764	648	771	3.85	3.71	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266508	03:12.0		590		Fixation	183	642	770	15994	640	779	649	765	644	772	3.85	3.7	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266524	03:12.0		590		Fixation	183	642	770	15995	629	779	640	757	634	768	3.84	3.67	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266541	03:12.0		590		Fixation	183	642	770	15996	640	778	652	765	646	771	3.83	3.68	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266558	03:12.0		590		Fixation	183	642	770	15997	633	771	639	764	636	767	3.83	3.67	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266574	03:12.1		590		Fixation	183	642	770	15998	640	778	648	761	644	769	3.84	3.68	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266591	03:12.1		590		Fixation	183	642	770	15999	637	780	649	754	643	767	3.84	3.67	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266608	03:12.1		590		Fixation	183	642	770	16000	638	782	645	762	641	772	3.84	3.68	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266624	03:12.1		590		Fixation	183	642	770	16001	633	776	634	765	633	770	3.83	3.66	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266641	03:12.1		590		Fixation	183	642	770	16002	637	775	638	767	637	771	3.85	3.67	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266658	03:12.1		590		Fixation	183	642	770	16003	634	781	656	766	645	773	3.82	3.69	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266674	03:12.2		591		Fixation	100	694	755	16004	642	785	637	757	639	771	3.83	3.69	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266691	03:12.2		591		Fixation	100	694	755	16005	639	786	645	769	642	777	3.84	3.72	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266708	03:12.2		591		Fixation	100	694	755	16006	720	742	769	738	744	740	3.83	3.71	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266724	03:12.2		591		Fixation	100	694	755	16007	883	660	923	656	903	658	3.85	3.71	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266741	03:12.2		591		Fixation	100	694	755	16008	1046	572	1083	570	1064	571	3.89	3.7	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266758	03:12.2		591		Fixation	100	694	755	16009									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266774	03:12.3				Unclassified	200			16010									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266791	03:12.3				Unclassified	200			16011									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266808	03:12.3				Unclassified	200			16012									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266824	03:12.3				Unclassified	200			16013									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266841	03:12.3				Unclassified	200			16014									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266858	03:12.3				Unclassified	200			16015									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266874	03:12.4				Unclassified	200			16016									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266891	03:12.4				Unclassified	200			16017									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266907	03:12.4				Unclassified	200			16018									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266924	03:12.4				Unclassified	200			16019									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266941	03:12.4				Unclassified	200			16020									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266958	03:12.4				Unclassified	200			16021	1134	551	1133	546	1133	548	3.89	3.72	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266974	03:12.5		592		Fixation	83	1119	544	16022									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	266991	03:12.5		592		Fixation	83	1119	544	16023									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	267007	03:12.5		592		Fixation	83	1119	544	16024	1100	541	1109	538	1104	539	3.9	3.73	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	267024	03:12.5		592		Fixation	83	1119	544	16025	1003	492	1006	502	1004	497	3.87	3.72	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	267041	03:12.5		592		Fixation	83	1119	544	16026									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	267057	03:12.5				Unclassified	133			16027									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	267074	03:12.6				Unclassified	133			16028									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	267091	03:12.6				Unclassified	133			16029									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	267107	03:12.6				Unclassified	133			16030									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	267124	03:12.6				Unclassified	133			16031									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	267141	03:12.6				Unclassified	133			16032									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	267157	03:12.6				Unclassified	133			16033									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	267174	03:12.7				Unclassified	133			16034	969	481	979	474	974	477	3.85	3.75	0	0	
